"","doy","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"123",123,3037.48800439212,3317.53271135325,4387.27557160647,2806.15568891354,2828.35323433094,NA,2785.44868438917,NA,3591.38519786897,2885.29762000648,2894.4309021826,3856.97160314002,NA,3029.98421883219,NA,3130.03907602514
"124",124,3037.48800439212,3317.53271135325,4387.27557160647,2806.15568891354,2828.35323433094,NA,2785.44868438917,NA,3591.38519786897,2885.29762000648,2894.4309021826,3856.97160314002,NA,3029.98421883219,NA,3130.03907602514
"125",125,3037.48800439212,3317.53271135325,4387.27557160647,2806.15568891354,2828.35323433094,NA,2785.44868438917,NA,3591.38519786897,2885.29762000648,2894.4309021826,3856.97160314002,NA,3029.98421883219,NA,3130.03907602514
"126",126,3037.48800439212,3317.53271135325,4387.27557160647,2806.15568891354,2828.35323433094,NA,2785.44868438917,NA,3591.38519786897,2885.29762000648,2894.4309021826,3856.97160314002,NA,3029.98421883219,NA,3130.03907602514
"127",127,3037.48800439212,3317.53271135325,4387.27557160647,2806.15568891354,2828.35323433094,NA,2785.44868438917,NA,3591.38519786897,2885.29762000648,2894.4309021826,3856.97160314002,NA,3029.98421883219,NA,3130.03907602514
"128",128,3037.48800439212,3317.53271135325,4387.27557160647,2806.15568891354,2828.35323433094,NA,2785.44868438917,NA,3591.38519786897,2885.29762000648,2894.4309021826,3856.97160314002,NA,3029.98421883219,NA,3130.03907602514
"129",129,3133.33134158793,3199.11044758928,4143.73235698336,4306.43645178845,4008.83652430044,NA,2862.93344618213,4546.70735308593,3598.8707479393,NA,3158.3372072243,3626.05936936801,3087.82062998765,NA,3150.73957455497,3786.91235530357
"130",130,3133.33134158793,3199.11044758928,4143.73235698336,4306.43645178845,4008.83652430044,NA,2862.93344618213,4546.70735308593,3598.8707479393,NA,3158.3372072243,3626.05936936801,3087.82062998765,NA,3150.73957455497,3786.91235530357
"131",131,3133.33134158793,3199.11044758928,4143.73235698336,4306.43645178845,4008.83652430044,NA,2862.93344618213,4546.70735308593,3598.8707479393,NA,3158.3372072243,3626.05936936801,3087.82062998765,NA,3150.73957455497,3786.91235530357
"132",132,3133.33134158793,3199.11044758928,4143.73235698336,4306.43645178845,4008.83652430044,NA,2862.93344618213,4546.70735308593,3598.8707479393,NA,3158.3372072243,3626.05936936801,3087.82062998765,NA,3150.73957455497,3786.91235530357
"133",133,3133.33134158793,3199.11044758928,4143.73235698336,4306.43645178845,4008.83652430044,NA,2862.93344618213,4546.70735308593,3598.8707479393,NA,3158.3372072243,3626.05936936801,3087.82062998765,NA,3150.73957455497,3786.91235530357
"134",134,3133.33134158793,3199.11044758928,4143.73235698336,4306.43645178845,4008.83652430044,NA,2862.93344618213,4546.70735308593,3598.8707479393,NA,3158.3372072243,3626.05936936801,3087.82062998765,NA,3150.73957455497,3786.91235530357
"135",135,3133.33134158793,3199.11044758928,4143.73235698336,4306.43645178845,4008.83652430044,NA,2862.93344618213,4546.70735308593,3598.8707479393,NA,3158.3372072243,3626.05936936801,3087.82062998765,NA,3150.73957455497,3786.91235530357
